"file","start","starthr","startmin","startsec","score","rsl","validation"
"CONI-02-25_20160603_230000.wav","00:02:46.024","00",2,"46.024",66.01,39,"y"
"CONI-02-25_20160603_230000.wav","00:02:47.896","00",2,"47.896",60.48,33,"y"
"CONI-02-25_20160603_230000.wav","00:02:49.912","00",2,"49.912",61.82,33,"y"
"CONI-02-25_20160603_230000.wav","00:02:51.944","00",2,"51.944",63.59,31,"y"
"CONI-02-25_20160605_230200.wav","00:00:00.072","00",0,"00.072",66.52,37,"y"
"CONI-02-25_20160605_230200.wav","00:00:04.536","00",0,"04.536",61.42,35,"y"
"CONI-02-25_20160605_230200.wav","00:00:06.112","00",0,"06.112",62.21,37,"y"
"CONI-02-25_20160605_230200.wav","00:00:15.048","00",0,"15.048",60.25,37,"y"
"CONI-02-25_20160605_230200.wav","00:00:23.728","00",0,"23.728",64.33,35,"y"
"CONI-02-25_20160605_230200.wav","00:00:26.128","00",0,"26.128",73.92,37,"b"
"CONI-02-25_20160605_230200.wav","00:00:27.288","00",0,"27.288",61.9,30,"y"
"CONI-02-25_20160605_230200.wav","00:00:27.848","00",0,"27.848",60.32,36,"y"
"CONI-02-25_20160605_230200.wav","00:00:33.056","00",0,"33.056",60.4,37,"y"
"CONI-02-25_20160605_230200.wav","00:00:36.464","00",0,"36.464",68.34,42,"y"
"CONI-02-25_20160605_230200.wav","00:00:41.864","00",0,"41.864",63.75,41,"y"
"CONI-02-25_20160605_230200.wav","00:00:43.424","00",0,"43.424",64.41,37,"y"
"CONI-02-25_20160605_230200.wav","00:00:44.944","00",0,"44.944",64.25,39,"y"
"CONI-02-25_20160605_230200.wav","00:00:45.952","00",0,"45.952",61.66,30,"y"
"CONI-02-25_20160605_230200.wav","00:00:46.664","00",0,"46.664",62.54,27,"y"
"CONI-02-25_20160605_230200.wav","00:00:50.256","00",0,"50.256",62.46,30,"y"
"CONI-02-25_20160605_230200.wav","00:00:51.528","00",0,"51.528",61.74,32,"y"
"CONI-02-25_20160605_230200.wav","00:00:52.104","00",0,"52.104",62.06,30,"y"
"CONI-02-25_20160605_230200.wav","00:00:56.616","00",0,"56.616",60.17,31,"y"
"CONI-02-25_20160605_230200.wav","00:01:03.152","00",1,"03.152",63.59,33,"y"
"CONI-02-25_20160605_230200.wav","00:01:08.824","00",1,"08.824",60.56,32,"y"
"CONI-02-25_20160605_230200.wav","00:01:20.296","00",1,"20.296",67.47,39,"y"
"CONI-02-25_20160605_230200.wav","00:01:27.200","00",1,"27.200",63.26,35,"y"
"CONI-02-25_20160605_230200.wav","00:01:28.936","00",1,"28.936",68.69,41,"y"
"CONI-02-25_20160605_230200.wav","00:01:30.544","00",1,"30.544",72.88,37,"y"
"CONI-02-25_20160605_230200.wav","00:01:34.632","00",1,"34.632",60.95,31,"y"
"CONI-02-25_20160605_230200.wav","00:01:38.384","00",1,"38.384",62.62,33,"y"
"CONI-02-25_20160605_230200.wav","00:01:40.032","00",1,"40.032",66.26,37,"y"
"CONI-02-25_20160605_230200.wav","00:01:42.056","00",1,"42.056",62.62,35,"y"
"CONI-02-25_20160605_230200.wav","00:01:43.544","00",1,"43.544",62.46,35,"b"
"CONI-02-25_20160605_230200.wav","00:01:45.464","00",1,"45.464",61.82,33,"y"
"CONI-02-25_20160605_230200.wav","00:01:47.056","00",1,"47.056",66.01,40,"y"
"CONI-02-25_20160605_230200.wav","00:01:48.928","00",1,"48.928",68.6,42,"y"
"CONI-02-25_20160605_230200.wav","00:01:50.784","00",1,"50.784",66.86,40,"y"
"CONI-02-25_20160605_230200.wav","00:01:52.824","00",1,"52.824",74.58,42,"y"
"CONI-02-25_20160605_230200.wav","00:01:57.952","00",1,"57.952",62.38,30,"b"
"CONI-02-25_20160605_230200.wav","00:01:59.056","00",1,"59.056",61.82,36,"y"
"CONI-02-25_20160605_230200.wav","00:02:00.272","00",2,"00.272",62.54,46,"y"
"CONI-02-25_20160605_230200.wav","00:02:02.232","00",2,"02.232",62.46,42,"y"
"CONI-02-25_20160605_230200.wav","00:02:09.792","00",2,"09.792",61.82,35,"y"
"CONI-02-25_20160605_230200.wav","00:02:13.176","00",2,"13.176",65.25,46,"y"
"CONI-02-25_20160605_230200.wav","00:02:16.440","00",2,"16.440",67.9,37,"y"
"CONI-02-25_20160605_230200.wav","00:02:16.888","00",2,"16.888",60.17,46,"y"
"CONI-02-25_20160605_230200.wav","00:02:19.528","00",2,"19.528",62.46,39,"y"
"CONI-02-25_20160605_230200.wav","00:02:21.112","00",2,"21.112",66.52,43,"y"
"CONI-02-25_20160605_230200.wav","00:02:22.656","00",2,"22.656",62.78,27,"y"
"CONI-02-25_20160605_230200.wav","00:02:24.256","00",2,"24.256",62.38,31,"y"
"CONI-02-25_20160605_230200.wav","00:02:27.664","00",2,"27.664",60.4,29,"y"
"CONI-02-25_20160605_230200.wav","00:02:29.320","00",2,"29.320",61.98,39,"y"
"CONI-02-25_20160605_230200.wav","00:02:34.632","00",2,"34.632",60.56,41,"y"
"CONI-02-25_20160605_230200.wav","00:02:36.720","00",2,"36.720",67.21,43,"y"
"CONI-02-25_20160605_230200.wav","00:02:39.432","00",2,"39.432",65.67,33,"y"
"CONI-02-25_20160605_230200.wav","00:02:39.944","00",2,"39.944",69.31,41,"y"
"CONI-02-25_20160605_230200.wav","00:02:45.160","00",2,"45.160",64.5,36,"y"
"CONI-02-25_20160605_230200.wav","00:02:46.504","00",2,"46.504",63.26,38,"y"
"CONI-02-25_20160605_230200.wav","00:02:47.944","00",2,"47.944",66.52,38,"y"
"CONI-02-25_20160605_230200.wav","00:02:49.616","00",2,"49.616",60.48,36,"y"
"CONI-02-25_20160605_230200.wav","00:02:52.336","00",2,"52.336",63.1,30,"y"
"CONI-02-25_20160605_230200.wav","00:02:54.384","00",2,"54.384",63.75,38,"y"
"CONI-02-25_20160605_230200.wav","00:02:57.600","00",2,"57.600",64.33,35,"y"
"CONI-02-25_20160605_230200.wav","00:02:58.656","00",2,"58.656",63.43,29,"y"
"CONI-02-25_20160605_234600.wav","00:00:06.824","00",0,"06.824",62.29,39,"y"
"CONI-02-25_20160605_234600.wav","00:00:17.376","00",0,"17.376",61.42,37,"y"
"CONI-02-25_20160605_234600.wav","00:00:18.800","00",0,"18.800",60.95,37,"y"
"CONI-02-25_20160605_234600.wav","00:00:20.488","00",0,"20.488",63.75,34,"y"
"CONI-02-25_20160605_234600.wav","00:00:22.296","00",0,"22.296",62.13,33,"y"
"CONI-02-25_20160605_234600.wav","00:00:29.880","00",0,"29.880",64.25,38,"y"
"CONI-02-25_20160605_234600.wav","00:00:35.296","00",0,"35.296",61.26,29,"y"
"CONI-02-25_20160605_234600.wav","00:00:41.224","00",0,"41.224",61.98,34,"y"
"CONI-02-25_20160605_234600.wav","00:00:57.664","00",0,"57.664",60.63,31,"y"
"CONI-02-25_20160605_234600.wav","00:01:00.728","00",1,"00.728",64.33,33,"y"
"CONI-02-25_20160605_234600.wav","00:01:04.440","00",1,"04.440",64.33,40,"y"
"CONI-02-25_20160605_234600.wav","00:01:05.640","00",1,"05.640",64.41,38,"y"
"CONI-02-25_20160605_234600.wav","00:01:07.288","00",1,"07.288",68.16,45,"y"
"CONI-02-25_20160605_234600.wav","00:01:16.440","00",1,"16.440",70.94,42,"y"
"CONI-02-25_20160605_234600.wav","00:01:19.976","00",1,"19.976",63.1,36,"y"
"CONI-02-25_20160605_234600.wav","00:01:21.712","00",1,"21.712",64.33,33,"y"
"CONI-02-25_20160605_234600.wav","00:01:23.488","00",1,"23.488",60.56,34,"y"
"CONI-02-25_20160605_234600.wav","00:01:25.088","00",1,"25.088",64.33,37,"y"
"CONI-02-25_20160605_234600.wav","00:01:26.896","00",1,"26.896",66.95,38,"y"
"CONI-02-25_20160605_234600.wav","00:01:28.736","00",1,"28.736",70.75,40,"y"
"CONI-02-25_20160605_234600.wav","00:01:31.872","00",1,"31.872",61.5,39,"y"
"CONI-02-25_20160605_234600.wav","00:01:33.792","00",1,"33.792",60.63,36,"y"
"CONI-02-25_20160605_234600.wav","00:01:37.224","00",1,"37.224",60.32,34,"y"
"CONI-02-25_20160605_234600.wav","00:01:40.320","00",1,"40.320",62.38,31,"y"
"CONI-02-25_20160605_234600.wav","00:01:41.920","00",1,"41.920",64.58,37,"y"
"CONI-02-25_20160605_234600.wav","00:01:45.424","00",1,"45.424",62.46,36,"y"
"CONI-02-25_20160605_234600.wav","00:01:47.152","00",1,"47.152",64.83,39,"y"
"CONI-02-25_20160605_234600.wav","00:01:48.960","00",1,"48.960",73.44,40,"y"
"CONI-02-25_20160605_234600.wav","00:01:50.800","00",1,"50.800",62.21,37,"y"
"CONI-02-25_20160605_234600.wav","00:01:54.416","00",1,"54.416",71.67,42,"y"
"CONI-02-25_20160605_234600.wav","00:01:58.216","00",1,"58.216",64.58,37,"y"
"CONI-02-25_20160605_234600.wav","00:01:59.880","00",1,"59.880",63.26,34,"y"
"CONI-02-25_20160605_234600.wav","00:02:03.384","00",2,"03.384",61.26,32,"y"
"CONI-02-25_20160605_234600.wav","00:02:07.176","00",2,"07.176",60.48,31,"y"
"CONI-02-25_20160605_234600.wav","00:02:08.928","00",2,"08.928",60.09,31,"y"
"CONI-02-25_20160605_234600.wav","00:02:11.960","00",2,"11.960",64.58,40,"y"
"CONI-02-25_20160605_234600.wav","00:02:13.704","00",2,"13.704",67.55,39,"y"
"CONI-02-25_20160605_234600.wav","00:02:26.048","00",2,"26.048",61.74,30,"y"
"CONI-02-25_20160605_234600.wav","00:02:27.496","00",2,"27.496",61.34,33,"y"
"CONI-02-25_20160605_234600.wav","00:02:40.096","00",2,"40.096",62.94,37,"y"
"CONI-02-25_20160605_234600.wav","00:02:41.640","00",2,"41.640",68.87,41,"y"
"CONI-02-25_20160605_234600.wav","00:02:43.080","00",2,"43.080",64.08,44,"y"
"CONI-02-25_20160605_234600.wav","00:02:43.432","00",2,"43.432",63.67,32,"y"
"CONI-02-25_20160605_234600.wav","00:02:46.856","00",2,"46.856",66.52,39,"y"
"CONI-02-25_20160605_234600.wav","00:02:52.728","00",2,"52.728",60.79,38,"y"
"CONI-02-25_20160605_234600.wav","00:02:56.136","00",2,"56.136",65.16,34,"y"
"CONI-02-25_20160609_221200.wav","00:00:26.920","00",0,"26.920",61.74,36,"y"
"CONI-02-25_20160609_221200.wav","00:02:29.408","00",2,"29.408",63.84,36,"y"
"CONI-02-25_20160609_223400.wav","00:02:18.048","00",2,"18.048",62.46,29,"y"
"CONI-02-25_20160610_220100.wav","00:01:26.632","00",1,"26.632",60.25,33,"y"
"CONI-02-25_20160610_220100.wav","00:01:51.168","00",1,"51.168",60.32,31,"y"
"CONI-02-25_20160610_220100.wav","00:01:52.616","00",1,"52.616",62.13,35,"y"
"CONI-02-25_20160610_220100.wav","00:01:55.632","00",1,"55.632",63.75,35,"y"
"CONI-02-25_20160610_220100.wav","00:01:57.336","00",1,"57.336",63.02,37,"y"
"CONI-02-25_20160610_220100.wav","00:01:59.304","00",1,"59.304",66.52,37,"y"
"CONI-02-25_20160610_220100.wav","00:02:07.976","00",2,"07.976",61.9,31,"y"
"CONI-02-25_20160610_220100.wav","00:02:20.296","00",2,"20.296",62.21,32,"y"
"CONI-02-25_20160610_220100.wav","00:02:24.056","00",2,"24.056",60.56,30,"y"
"CONI-02-25_20160610_220100.wav","00:02:44.920","00",2,"44.920",61.98,35,"y"
"CONI-02-25_20160610_220100.wav","00:02:47.976","00",2,"47.976",60.95,33,"y"
"CONI-02-25_20160610_220100.wav","00:02:51.960","00",2,"51.960",60.71,34,"y"
"CONI-02-25_20160614_234400.wav","00:02:33.448","00",2,"33.448",65.25,35,"y"
"CONI-02-25_20160614_234400.wav","00:02:51.184","00",2,"51.184",62.7,28,"y"
"CONI-02-25_20160615_230000.wav","00:00:02.288","00",0,"02.288",65.67,33,"n"
"CONI-02-25_20160615_230000.wav","00:00:15.248","00",0,"15.248",63.02,40,"n"
"CONI-02-25_20160615_230000.wav","00:00:19.064","00",0,"19.064",64.5,37,"n"
"CONI-02-25_20160615_230000.wav","00:00:25.904","00",0,"25.904",67.12,35,"n"
"CONI-02-25_20160615_230000.wav","00:00:44.056","00",0,"44.056",62.54,36,"n"
"CONI-02-25_20160615_230000.wav","00:02:21.856","00",2,"21.856",62.86,43,"n"
"CONI-03-02_20160606_222804.wac","00:00:00.256","00",0,"00.256",77.22,61,"y"
"CONI-03-02_20160606_222804.wac","00:00:01.368","00",0,"01.368",66.09,49,"y"
"CONI-03-02_20160606_222804.wac","00:00:02.328","00",0,"02.328",70.94,51,"y"
"CONI-03-02_20160606_222804.wac","00:00:03.520","00",0,"03.520",68.25,50,"y"
"CONI-03-02_20160606_222804.wac","00:00:06.736","00",0,"06.736",66.01,56,"b"
"CONI-03-02_20160606_222804.wac","00:00:10.624","00",0,"10.624",68.25,56,"y"
"CONI-03-02_20160606_222804.wac","00:00:12.616","00",0,"12.616",70.12,57,"y"
"CONI-03-02_20160606_222804.wac","00:00:14.424","00",0,"14.424",67.03,62,"y"
"CONI-03-02_20160606_222804.wac","00:00:17.112","00",0,"17.112",73.07,55,"y"
"CONI-03-02_20160606_222804.wac","00:00:19.160","00",0,"19.160",66.6,55,"y"
"CONI-03-02_20160606_222804.wac","00:00:21.168","00",0,"21.168",75.07,58,"y"
"CONI-03-02_20160606_222804.wac","00:00:23.288","00",0,"23.288",73.92,53,"y"
"CONI-03-02_20160606_222804.wac","00:00:27.528","00",0,"27.528",67.29,43,"y"
"CONI-03-02_20160606_222804.wac","00:00:30.232","00",0,"30.232",65.08,43,"y"
"CONI-03-02_20160606_222804.wac","00:00:32.768","00",0,"32.768",68.69,42,"y"
"CONI-03-02_20160606_222804.wac","00:00:33.808","00",0,"33.808",62.7,50,"b"
"CONI-03-02_20160606_222804.wac","00:00:35.784","00",0,"35.784",72.69,47,"y"
"CONI-03-02_20160606_222804.wac","00:00:37.792","00",0,"37.792",71.49,50,"y"
"CONI-03-02_20160606_222804.wac","00:00:38.152","00",0,"38.152",60.4,39,"y"
"CONI-03-02_20160606_222804.wac","00:00:41.808","00",0,"41.808",64.08,47,"b"
"CONI-03-02_20160606_222804.wac","00:00:51.408","00",0,"51.408",62.54,43,"y"
"CONI-03-02_20160606_222804.wac","00:00:53.616","00",0,"53.616",72.41,50,"y"
"CONI-03-02_20160606_222804.wac","00:00:56.704","00",0,"56.704",68.16,48,"y"
"CONI-03-02_20160606_222804.wac","00:01:03.560","00",1,"03.560",70.21,44,"y"
"CONI-03-02_20160606_222804.wac","00:01:05.840","00",1,"05.840",68.16,44,"y"
"CONI-03-02_20160606_222804.wac","00:01:07.736","00",1,"07.736",68.96,47,"y"
"CONI-03-02_20160606_222804.wac","00:01:10.400","00",1,"10.400",68.34,46,"y"
"CONI-03-02_20160606_222804.wac","00:01:13.072","00",1,"13.072",70.66,47,"y"
"CONI-03-02_20160606_222804.wac","00:01:15.008","00",1,"15.008",76.82,49,"y"
"CONI-03-02_20160606_222804.wac","00:01:16.824","00",1,"16.824",74.39,51,"y"
"CONI-03-02_20160606_222804.wac","00:01:17.688","00",1,"17.688",67.55,48,"y"
"CONI-03-02_20160606_222804.wac","00:01:18.848","00",1,"18.848",72.04,44,"y"
"CONI-03-02_20160606_222804.wac","00:01:20.328","00",1,"20.328",76.43,46,"y"
"CONI-03-02_20160606_222804.wac","00:01:20.568","00",1,"20.568",65.67,45,"y"
"CONI-03-02_20160606_222804.wac","00:01:21.864","00",1,"21.864",68.52,46,"y"
"CONI-03-02_20160606_222804.wac","00:01:22.832","00",1,"22.832",61.34,45,"y"
"CONI-03-02_20160606_222804.wac","00:01:25.344","00",1,"25.344",76.23,47,"y"
"CONI-03-02_20160606_222804.wac","00:01:26.848","00",1,"26.848",69.58,44,"y"
"CONI-03-02_20160606_222804.wac","00:01:27.712","00",1,"27.712",77.02,48,"y"
"CONI-03-02_20160606_222804.wac","00:01:29.240","00",1,"29.240",70.75,45,"y"
"CONI-03-02_20160606_222804.wac","00:01:30.896","00",1,"30.896",65,48,"b"
"CONI-03-02_20160606_222804.wac","00:01:32.160","00",1,"32.160",70.39,57,"y"
"CONI-03-02_20160606_222804.wac","00:01:33.560","00",1,"33.560",71.39,51,"y"
"CONI-03-02_20160606_222804.wac","00:01:35.552","00",1,"35.552",77.62,49,"y"
"CONI-03-02_20160606_222804.wac","00:01:38.640","00",1,"38.640",72.32,54,"y"
"CONI-03-02_20160606_222804.wac","00:01:41.416","00",1,"41.416",71.12,39,"y"
"CONI-03-02_20160606_222804.wac","00:01:42.656","00",1,"42.656",70.94,55,"b"
"CONI-03-02_20160606_222804.wac","00:01:44.080","00",1,"44.080",69.31,58,"y"
"CONI-03-02_20160606_222804.wac","00:01:45.656","00",1,"45.656",73.82,60,"y"
"CONI-03-02_20160606_222804.wac","00:01:46.984","00",1,"46.984",71.03,65,"y"
"CONI-03-02_20160606_222804.wac","00:01:47.312","00",1,"47.312",60.01,48,"y"
"CONI-03-02_20160606_222804.wac","00:01:48.344","00",1,"48.344",72.97,61,"y"
"CONI-03-02_20160606_222804.wac","00:01:50.184","00",1,"50.184",73.82,57,"y"
"CONI-03-02_20160606_222804.wac","00:01:50.792","00",1,"50.792",66.01,37,"y"
"CONI-03-02_20160606_222804.wac","00:01:53.760","00",1,"53.760",77.02,55,"y"
"CONI-03-02_20160606_222804.wac","00:01:57.792","00",1,"57.792",61.42,41,"y"
"CONI-03-02_20160606_222804.wac","00:02:01.336","00",2,"01.336",74.87,55,"y"
"CONI-03-02_20160606_222804.wac","00:02:03.016","00",2,"03.016",70.94,59,"y"
"CONI-03-02_20160606_222804.wac","00:02:04.896","00",2,"04.896",71.39,59,"y"
"CONI-03-02_20160606_222804.wac","00:02:06.408","00",2,"06.408",75.65,61,"y"
"CONI-03-02_20160606_222804.wac","00:02:08.304","00",2,"08.304",71.58,59,"y"
"CONI-03-02_20160606_222804.wac","00:02:10.408","00",2,"10.408",73.82,62,"y"
"CONI-03-02_20160606_222804.wac","00:02:11.800","00",2,"11.800",72.41,69,"y"
"CONI-03-02_20160606_222804.wac","00:02:13.752","00",2,"13.752",75.36,65,"y"
"CONI-03-02_20160606_222804.wac","00:02:15.632","00",2,"15.632",71.95,60,"y"
"CONI-03-02_20160606_222804.wac","00:02:17.272","00",2,"17.272",69.58,60,"y"
"CONI-03-02_20160606_222804.wac","00:02:18.672","00",2,"18.672",76.14,60,"y"
"CONI-03-02_20160606_222804.wac","00:02:20.488","00",2,"20.488",80.88,63,"y"
"CONI-03-02_20160606_222804.wac","00:02:22.536","00",2,"22.536",75.55,65,"y"
"CONI-03-02_20160606_222804.wac","00:02:24.464","00",2,"24.464",61.98,59,"y"
"CONI-03-02_20160606_222804.wac","00:02:26.544","00",2,"26.544",65.25,66,"y"
"CONI-03-02_20160606_222804.wac","00:02:28.656","00",2,"28.656",69.58,56,"y"
"CONI-03-02_20160606_222804.wac","00:02:30.984","00",2,"30.984",72.88,55,"y"
"CONI-03-02_20160606_222804.wac","00:02:35.464","00",2,"35.464",69.76,48,"y"
"CONI-03-02_20160606_222804.wac","00:02:37.408","00",2,"37.408",68.08,61,"y"
"CONI-03-02_20160606_222804.wac","00:02:39.872","00",2,"39.872",74.39,58,"y"
"CONI-03-02_20160606_222804.wac","00:02:40.400","00",2,"40.400",68.87,32,"y"
"CONI-03-02_20160606_222804.wac","00:02:42.056","00",2,"42.056",67.9,53,"y"
"CONI-03-02_20160606_222804.wac","00:02:43.648","00",2,"43.648",77.32,59,"y"
"CONI-03-02_20160606_222804.wac","00:02:45.480","00",2,"45.480",62.46,61,"y"
"CONI-03-02_20160606_222804.wac","00:02:47.720","00",2,"47.720",60.01,39,"y"
"CONI-03-02_20160606_222804.wac","00:02:50.024","00",2,"50.024",65,59,"b"
"CONI-03-02_20160606_222804.wac","00:02:52.056","00",2,"52.056",72.5,58,"y"
"CONI-03-02_20160606_222804.wac","00:02:53.488","00",2,"53.488",73.35,63,"y"
"CONI-03-02_20160606_222804.wac","00:02:55.768","00",2,"55.768",67.73,60,"y"
"CONI-03-02_20160606_222804.wac","00:02:57.408","00",2,"57.408",74.58,64,"y"
"CONI-03-02_20160606_222804.wac","00:02:58.760","00",2,"58.760",72.32,65,"y"
"CONI-03-02_20160609_221204.wac","00:00:05.976","00",0,"05.976",62.62,61,"y"
"CONI-03-02_20160609_221204.wac","00:00:12.888","00",0,"12.888",69.49,71,"b"
"CONI-03-02_20160609_221204.wac","00:00:16.968","00",0,"16.968",65.58,60,"y"
"CONI-03-02_20160609_221204.wac","00:00:20.728","00",0,"20.728",64.41,67,"y"
"CONI-03-02_20160609_221204.wac","00:00:22.808","00",0,"22.808",65.67,45,"y"
"CONI-03-02_20160609_221204.wac","00:00:24.840","00",0,"24.840",61.82,59,"y"
"CONI-03-02_20160609_221204.wac","00:00:27.992","00",0,"27.992",60.48,58,"y"
"CONI-03-02_20160609_221204.wac","00:00:31.432","00",0,"31.432",62.21,61,"y"
"CONI-03-02_20160609_221204.wac","00:00:33.440","00",0,"33.440",61.9,58,"y"
"CONI-03-02_20160609_221204.wac","00:00:35.064","00",0,"35.064",68.6,58,"y"
"CONI-03-02_20160609_221204.wac","00:00:36.664","00",0,"36.664",65.42,52,"y"
"CONI-03-02_20160609_221204.wac","00:00:37.168","00",0,"37.168",67.81,57,"y"
"CONI-03-02_20160609_221204.wac","00:00:38.344","00",0,"38.344",61.42,62,"y"
"CONI-03-02_20160609_221204.wac","00:00:53.592","00",0,"53.592",68.25,57,"y"
"CONI-03-02_20160609_221204.wac","00:00:56.120","00",0,"56.120",68.25,50,"y"
"CONI-03-02_20160609_221204.wac","00:00:57.456","00",0,"57.456",62.94,63,"y"
"CONI-03-02_20160609_221204.wac","00:01:01.584","00",1,"01.584",63.51,57,"y"
"CONI-03-02_20160609_221204.wac","00:01:03.688","00",1,"03.688",66.43,54,"y"
"CONI-03-02_20160609_221204.wac","00:01:05.976","00",1,"05.976",63.51,54,"y"
"CONI-03-02_20160609_221204.wac","00:01:08.000","00",1,"08.000",62.38,63,"b"
"CONI-03-02_20160609_221204.wac","00:01:09.472","00",1,"09.472",64.41,45,"y"
"CONI-03-02_20160609_221204.wac","00:01:10.512","00",1,"10.512",62.06,65,"y"
"CONI-03-02_20160609_221204.wac","00:01:12.216","00",1,"12.216",67.9,65,"y"
"CONI-03-02_20160609_221204.wac","00:01:16.744","00",1,"16.744",66.26,59,"y"
"CONI-03-02_20160609_221204.wac","00:01:18.960","00",1,"18.960",63.84,61,"y"
"CONI-03-02_20160609_221204.wac","00:01:21.408","00",1,"21.408",64.91,68,"y"
"CONI-03-02_20160609_221204.wac","00:01:26.040","00",1,"26.040",66.43,63,"y"
"CONI-03-02_20160609_221204.wac","00:01:31.976","00",1,"31.976",68.6,62,"y"
"CONI-03-02_20160609_221204.wac","00:01:36.144","00",1,"36.144",64.25,63,"b"
"CONI-03-02_20160609_221204.wac","00:01:39.224","00",1,"39.224",61.5,42,"y"
"CONI-03-02_20160609_221204.wac","00:01:39.528","00",1,"39.528",61.03,53,"y"
"CONI-03-02_20160609_221204.wac","00:01:41.728","00",1,"41.728",66.78,47,"y"
"CONI-03-02_20160609_221204.wac","00:01:42.208","00",1,"42.208",62.54,54,"y"
"CONI-03-02_20160609_221204.wac","00:01:44.056","00",1,"44.056",70.03,52,"y"
"CONI-03-02_20160609_221204.wac","00:01:44.600","00",1,"44.600",61.03,51,"y"
"CONI-03-02_20160609_221204.wac","00:02:01.368","00",2,"01.368",71.21,51,"y"
"CONI-03-02_20160609_221204.wac","00:02:04.656","00",2,"04.656",60.87,57,"y"
"CONI-03-02_20160609_221204.wac","00:02:08.912","00",2,"08.912",62.46,60,"b"
"CONI-03-02_20160609_221204.wac","00:02:10.864","00",2,"10.864",61.82,68,"y"
"CONI-03-02_20160609_221204.wac","00:02:11.712","00",2,"11.712",64.5,47,"y"
"CONI-03-02_20160609_221204.wac","00:02:14.880","00",2,"14.880",60.87,60,"y"
"CONI-03-02_20160609_221204.wac","00:02:16.888","00",2,"16.888",65.67,46,"y"
"CONI-03-02_20160609_221204.wac","00:02:21.248","00",2,"21.248",64.83,60,"y"
"CONI-03-02_20160609_221204.wac","00:02:23.760","00",2,"23.760",61.9,66,"y"
"CONI-03-02_20160609_221204.wac","00:02:27.504","00",2,"27.504",64.25,62,"b"
"CONI-03-02_20160609_221204.wac","00:02:31.712","00",2,"31.712",62.29,74,"y"
"CONI-03-02_20160609_221204.wac","00:02:38.848","00",2,"38.848",61.66,62,"y"
"CONI-03-02_20160609_221204.wac","00:02:44.232","00",2,"44.232",61.18,59,"y"
"CONI-03-02_20160609_221204.wac","00:02:45.720","00",2,"45.720",63.51,42,"y"
"CONI-03-02_20160609_221204.wac","00:02:46.328","00",2,"46.328",67.55,65,"y"
"CONI-03-02_20160609_221204.wac","00:02:49.712","00",2,"49.712",65.08,59,"y"
"CONI-03-02_20160609_221204.wac","00:02:52.312","00",2,"52.312",67.12,65,"y"
"CONI-03-02_20160609_221204.wac","00:02:55.592","00",2,"55.592",69.13,61,"y"
"CONI-03-02_20160609_221204.wac","00:02:57.944","00",2,"57.944",65.08,57,"y"
"CONI-03-02_20160610_220205.wac","00:02:01.040","00",2,"01.040",62.29,30,"y"
"CONI-03-02_20160610_220205.wac","00:02:04.216","00",2,"04.216",60.09,32,"y"
"CONI-03-02_20160610_220205.wac","00:02:14.688","00",2,"14.688",60.32,30,"y"
"CONI-03-02_20160610_221204.wac","00:00:22.576","00",0,"22.576",60.71,31,"y"
"CONI-03-02_20160610_221204.wac","00:00:27.360","00",0,"27.360",61.98,30,"y"
"CONI-03-02_20160610_235204.wac","00:00:00.832","00",0,"00.832",64.66,61,"y"
"CONI-03-02_20160610_235204.wac","00:00:02.336","00",0,"02.336",64.41,30,"y"
"CONI-03-02_20160610_235204.wac","00:00:14.000","00",0,"14.000",64.17,40,"y"
